Id,SalePrice
2735,140396.40838592662
2736,125576.7310023621
2737,107589.9488853906
2738,126532.68899341865
2739,142741.50310311688
2740,131819.76923662447
2741,146420.80989742972
2742,177520.23266790557
2743,165230.07854804903
2744,164438.08219846286
2745,150215.7025400431
2746,123121.54420963244
2747,181487.33207546145
2748,126168.61017387226
2749,134360.1439982229
2750,130368.456190428
2751,127928.34362620243
2752,234603.92663493508
2753,149035.3917181482
2754,210149.57284874498
2755,143829.0967637113
2756,70237.16013117076
2757,70683.52262022998
2758,45976.77543653292
2759,178987.73811005667
2760,120654.49510121823
2761,132934.81804424006
2762,142352.02675884805
2763,185556.49059793862
2764,190357.92264673012
2765,269972.47924722056
2766,142183.75089849345
2767,71366.80177972506
2768,147328.5735572467
2769,127386.12501183175
2770,157548.95147186035
2771,96787.74988017365
2772,112396.36432417488
2773,171691.427140582
2774,147728.11551897787
2775,120492.96194271266
2776,159584.71874432598
2777,160410.41706237593
2778,126767.66045748757
2779,135344.02695845003
2780,125619.6607468304
2781,93301.14019288169
2782,87295.64025248477
2783,101561.95239063294
2784,128285.47048107698
2785,139869.7436273918
2786,14831.517062410596
2787,137877.584168019
2788,34828.40206434246
2789,157617.48892396962
2790,129129.1391327529
2791,111969.74292548158
2792,28401.099736884295
2793,167050.34999283048
2794,83592.01085026725
2795,114038.82790977607
2796,85787.02699724823
2797,204669.5617928203
2798,115627.40261291381
2799,86938.37358082214
2800,78970.7212441389
2801,107145.24926891911
2802,143619.8279528998
2803,163973.26468081312
2804,138163.3842014174
2805,114607.99442358623
2806,59446.30972980487
2807,148431.96961057885
2808,157803.88865040563
2809,112808.16184153256
2810,108552.52328868321
2811,163396.31319940824
2812,160945.7692240051
2813,140549.9859838806
2814,139254.26146192453
2815,85730.03398921655
2816,239981.7112759689
2817,167391.5367944105
2818,129337.33991429693
2819,197318.9754912581
2820,143275.61590372445
2821,97314.63227686798
2822,208022.10080294605
2823,281424.1904762654
2824,163420.4808378339
2825,144892.56045072834
2826,143352.92892849876
2827,146267.2503307729
2828,235736.7269277061
2829,237452.6905697187
2830,248632.48501868153
2831,211538.20215612045
2832,262292.88743632124
2833,326645.80665974005
2834,249503.3176440329
2835,245484.861822686
2836,209211.80115678257
2837,183366.4226690855
2838,128217.12350835023
2839,187787.45480301927
2840,208679.07894264642
2841,219266.1108770549
2842,249242.6478600171
2843,157392.3693708495
2844,180802.6939631779
2845,112988.55500369641
2846,221514.43781966672
2847,212560.9535222063
2848,249338.86286602487
2849,211889.11652594237
2850,284740.48656399397
2851,233269.24272901533
2852,235128.58918560468
2853,237678.46833013438
2854,147389.51158207684
2855,217329.78018984836
2856,212844.16131054072
2857,208626.16066812232
2858,233147.5386195898
2859,98558.21894992853
2860,151437.19444305816
2861,134264.89372632524
2862,232235.73436873188
2863,157230.1115718069
2864,250802.06377109073
2865,162311.6387761077
2866,161598.0736242024
2867,58107.44128374546
2868,120508.850784196
2869,94273.68407721503
2870,147697.48711555568
2871,77864.13374823384
2872,-11729.801115647599
2873,85969.39483463799
2874,132086.41426653595
2875,132039.16116757703
2876,190508.2655932116
2877,144012.86187031004
2878,180121.83244759793
2879,162561.7557479958
2880,95380.54094640922
2881,169050.51153557881
2882,186070.37850705927
2883,205475.1007146884
2884,207283.48127185708
2885,179139.5849666092
2886,217300.5826628011
2887,109505.87930748734
2888,161628.7618457605
2889,15858.846537476638
2890,37921.96294380369
2891,148715.63361600594
2892,25103.491073832847
2893,96907.90309295466
2894,58871.76851348096
2895,320239.55036670493
2896,277582.07561321184
2897,220458.67646280464
2898,159333.143707017
2899,230459.08368641845
2900,147725.81727164832
2901,239274.2589583675
2902,204504.30559375408
2903,314699.116338331
2904,353832.5347979147
2905,77108.86002264154
2906,206012.8002427702
2907,126109.45495606161
2908,98960.4091981813
2909,161491.03604699345
2910,59987.75877033861
2911,55118.353580247436
2912,153587.62735135911
2913,63942.50708056032
2914,56148.49400810368
2915,73023.49854458304
2916,69729.41966950614
2917,169335.37625350204
2918,120559.53391060134
2919,234024.19435152606
